日期,七彩椒(1),七彩椒(2),上海青,上海青(份),东门口小白菜,云南油麦菜,云南油麦菜(份),云南生菜,云南生菜(份),余干椒,冰草,冰草(盒),净藕(1),净藕(3),双孢菇,双孢菇(盒),双沟白菜,和丰阳光海鲜菇(包),四川红香椿,圆茄子(2),外地茼蒿,大白菜,奶白菜,姜蒜小米椒组合装(小份),姬菇(1),姬菇(份),姬菇(包),娃娃菜,小白菜,小皱皮,小皱皮(份),小米椒,小米椒(份),小青菜(1),平菇,春菜,木耳菜,木耳菜(份),本地上海青,杏鲍菇(1),杏鲍菇(2),杏鲍菇(袋),枝江红菜苔,枝江青梗散花,水果辣椒,水果辣椒(份),水果辣椒(橙色),泡泡椒(精品),洪山菜薹珍品手提袋,洪山菜薹莲藕拼装礼盒,洪湖莲藕(粉藕),洪湖藕带,活体银耳,海鲜菇(1),海鲜菇(包),海鲜菇(袋)(3),海鲜菇(袋)(4),灯笼椒(1),灯笼椒(2),牛首生菜,甘蓝叶,甜白菜,田七,白玉菇(1),白玉菇(2),白玉菇(袋),竹叶菜,竹叶菜(份),紫白菜(1),紫苏,紫茄子(1),紫茄子(2),紫贝菜,红尖椒,红杭椒,红杭椒(份),红椒(1),红椒(2),红灯笼椒(1),红灯笼椒(2),红线椒,红莲藕带,红薯尖,组合椒系列,芜湖青椒(1),芜湖青椒(2),芝麻苋菜,芥兰,花茄子,苋菜,苋菜(份),茶树菇(袋),荸荠,莲蓬(个),菌菇火锅套餐(份),菌蔬四宝(份),菜心,菜心(份),菠菜,菠菜(份),菱角,萝卜叶,虫草花,虫草花(份),螺丝椒,螺丝椒(份),蟹味菇(1),蟹味菇(袋),蟹味菇与白玉菇双拼(盒),襄甜红菜苔(袋),西兰花,西峡花菇(1),西峡香菇(1),野生粉藕,野藕(1),金针菇(1),金针菇(2),金针菇(份),金针菇(盒),金针菇(袋)(2),银耳(朵),长线茄,随州泡泡青,青尖椒,青尖椒(份),青杭椒(1),青杭椒(2),青梗散花,青红杭椒组合装(份),青线椒,青线椒(份),青茄子(1),青菜苔,高瓜(1),高瓜(2),鱼腥草(份),鲜木耳(1),鲜木耳(份),鲜藕带(袋),鸡枞菌,黄心菜(1),黄心菜(2),黄白菜(2)
2021-05-01,,,4.06,,1.95,4.33,,4.0,,,,,7.2,,12.38,,,,,4.19,,0.95,1.4,,,,3.14,3.43,,,,11.41,,,4.28,,6.19,,1.4,4.65,,2.19,,,,,,,,,,,,,,,1.78,,,,,,6.13,,,2.68,5.93,,,,,4.58,6.13,,6.83,,9.67,,,,,,9.08,2.4,4.47,,,,,4.8,,,,,,,3.4,,3.75,,,2.14,16.61,,6.4,,,2.53,,,3.57,,12.0,,,,,,,,,,,4.16,,,,2.05,,8.41,,4.92,,5.89,,,,,,,3.62,,3.14
2021-05-02,,,3.55,,2.13,4.24,,4.07,,,,,7.2,,12.39,,,,19.1,4.1,,0.8,1.4,,,,,3.49,,,,11.0,,,4.51,,6.19,,1.41,4.65,,2.31,,,,,,,,,,,,,,,1.76,4.3,,,,,,,,2.81,6.03,,,,,5.18,,,7.31,,9.48,,7.98,,,,8.6,2.4,4.46,,,,,4.81,,,,,,,3.4,,3.84,,,2.16,16.69,,6.64,,,,,,3.62,,12.0,,,,,,,,,,,3.97,,,,1.31,,8.61,,4.45,,5.88,,,,,,,3.62,,3.14
2021-05-03,,,3.09,,2.13,4.24,,4.2,,,,,7.2,,,,,,20.87,4.1,,0.76,1.32,,,,,3.49,,,,6.8,,,4.9,,,,1.6,4.65,,2.33,,,,,,,,,,,,,,,1.8,4.34,,,,,6.16,,,2.85,5.52,,,,,4.4,,,8.17,,9.35,,7.98,,,,10.0,2.4,5.18,,,,,5.0,,,,,,,3.4,,3.69,,,2.14,,,6.65,,,,,,3.46,,12.0,,,3.04,,,,,,,,4.24,,,4.06,1.47,,8.64,,4.81,,5.87,,,,,,,3.46,,3.1
2021-05-04,,,3.09,,1.93,4.3,,4.02,,,,,7.2,,12.4,,,,20.99,4.08,,0.84,1.0,,,,,3.33,,,,10.6,,,4.18,,,,1.6,4.65,,,,,,,,,,,,,,,,,1.87,,,,,,6.15,,,2.89,5.07,,,,,3.84,,,7.77,,8.69,,,,,,8.6,2.4,5.55,,,,,3.84,,,,,,,3.4,,3.87,,,2.15,,,8.44,,,,,,3.67,,12.0,,,3.04,,,,,,,,4.35,,,,1.75,,9.42,,3.41,,7.23,,,,,,,2.68,,3.08
2021-05-05,,,3.08,,2.11,4.25,,4.04,,,,,7.2,,12.37,,,,20.44,4.21,,0.84,1.0,,,,,3.32,,,,10.6,,,4.18,,,,1.6,4.64,,2.15,,,,,,,,,,,,,,,1.78,7.16,,0.88,,,6.14,,,2.81,5.06,,,,,3.84,6.14,,8.34,,10.91,,,,,,8.6,2.4,6.15,,,,,3.45,,,,,,,3.4,,4.63,,,2.14,,,7.8,,,,,,3.91,,12.0,,,3.05,,,,,,,,5.89,,,,2.35,,10.36,,3.72,,6.85,,,,,,,2.68,,3.08
2021-05-06,,,3.11,,1.99,4.29,,4.1,,,,,7.2,,12.39,,,,20.6,4.15,,0.84,1.0,,,,,3.32,,,,12.11,,,4.28,,,,1.6,4.64,,2.18,,,,,,,,,,,,,,,,,,0.83,,,6.15,,,2.66,5.15,,,,,5.16,6.14,,8.47,,11.0,,,,,,8.6,2.4,6.06,,,,,3.44,,,,,,,3.4,,4.7,,,2.14,,,6.76,,,,,,4.16,,12.0,,,3.04,,,,,,,,6.41,,,,3.19,,9.91,,3.87,,6.68,,,,,,,2.68,,3.08
2021-05-07,,,3.11,,1.9,4.29,,4.2,,,,,7.2,,12.4,,,,,3.26,,0.84,1.0,,,,,3.31,,,,12.27,,,4.55,,,,1.6,4.65,,2.21,,,,,,,,,,,,,,,1.77,,,0.9,,,6.15,,,2.7,5.06,,,,,5.84,6.18,,8.46,,11.28,,,,,,8.6,2.4,5.76,,,,,3.39,,,,,,,3.4,,4.89,,,2.13,,,5.35,,,,,,4.18,,12.0,,,3.03,,,,,,,,6.27,,,,3.24,,9.38,,4.26,,6.71,,,,,,,2.68,,3.08
2021-05-08,,,3.08,,1.87,4.29,,4.22,,,,,7.2,,12.4,,,,,2.97,,0.84,1.0,,,,2.88,3.32,,,,12.27,,,6.05,,,,1.6,4.65,,,,,,,,,,,,,,,,,1.8,7.12,,1.08,,,6.14,,,2.72,4.49,,,,,5.99,6.14,,8.44,,11.22,,,,,,8.6,2.4,5.28,,,,,3.18,,,,,,,3.4,,5.13,,,2.13,,,5.35,,,,,,4.08,,12.0,,,3.03,,,,,,,,6.24,,,,2.8,,8.35,,4.18,,7.01,,,,,,,2.68,,3.08
2021-05-09,,,3.07,,1.88,4.43,,4.23,,,,,7.2,,12.38,,,,,3.32,,0.84,1.0,,,,2.87,3.32,8.31,,,12.27,,,6.06,,,,1.6,4.64,,2.21,,,,,,,,,,,,6.45,,,1.78,,,1.12,,,6.13,,,2.7,4.33,,,,,5.99,6.13,,8.21,,11.08,,,,,,8.45,2.4,4.82,,,,,2.16,,,,,,,3.08,,5.13,,,2.13,,,5.35,,,,,,3.89,,12.0,,,3.03,,,,,,,,6.24,,,,2.8,,7.07,,3.94,,6.94,,,,,15.0,,2.72,,3.08
2021-05-10,13.82,,3.11,,1.93,4.68,,4.1,,,,,7.2,,,,,,,2.79,,0.84,1.0,,,,,3.32,,,,12.31,,,6.05,,4.24,,1.6,4.64,,2.2,,,,,,,,,,,,6.44,,,1.75,7.15,,1.29,,,6.13,,,2.7,4.28,,,,,5.91,,,8.11,,9.63,,,,,,7.52,2.4,3.93,,,,,2.17,,,,,,,3.0,,5.12,,,2.1,,,5.17,,,,,,3.77,,12.0,,,,,,,,,,,6.25,,,,2.8,,7.08,,3.59,,6.98,,,,,15.0,,,,3.08
2021-05-11,,,3.11,,1.92,4.64,,3.82,,,,,7.2,,12.37,,,,,2.86,,0.84,1.0,,,,,3.31,,,,11.5,,,6.05,,,,1.36,4.63,,2.16,,,,,,,,,,,,6.44,,,1.75,,,1.4,,,6.13,,,,3.62,,,,,4.86,,,8.19,,6.63,,,,,,5.84,2.4,3.44,,,,,1.99,,,,,,,3.0,,5.12,,,,,,5.05,,,,,,3.73,7.0,12.0,,,3.04,,,,,,,,6.28,,,,2.8,,7.35,,3.15,,7.03,,,,,15.0,,2.72,,3.12
2021-05-12,,,3.08,,1.92,4.56,,3.82,,,,,7.2,,,,,,20.57,2.92,,0.84,1.0,,,,,3.32,7.13,,,11.4,,,6.05,,4.24,,1.0,4.64,,2.16,,,,,,,,,,10.0,,6.29,,,1.77,,,1.4,,,6.14,,,2.67,3.61,,,,,3.96,,,8.26,,5.54,,,,,,5.4,,3.32,,,,,2.06,,,,,,,2.4,,5.11,,,2.07,,,4.8,,,,,,3.75,,12.0,,,3.04,,,,,,,,6.28,,,,2.8,,7.59,,2.54,,6.88,,,,,15.0,,2.72,,3.11
2021-05-13,,,3.08,,1.92,4.56,,3.82,,,,,7.2,,,,,,,3.12,,0.84,1.0,,,,,3.33,7.09,,,10.97,,,6.03,,,,1.0,4.64,,2.18,,,,,,,,,,,,6.05,,,1.82,,,1.4,,,,,,2.66,3.61,,,,,3.65,,9.13,8.27,,5.51,,,,,,5.4,2.4,4.77,,,,,2.19,,,,,,,2.4,,4.55,,,2.07,,,5.13,,,,,,3.83,,12.0,,,3.03,,,,,,,,5.5,,,,2.8,,6.76,,2.54,,5.68,,,,,15.0,,2.72,,3.1
2021-05-14,15.25,,3.08,,1.85,4.56,,3.82,,,,,7.2,,12.38,,,,,2.84,,0.84,1.0,,,,,3.28,7.19,,,11.12,,,6.04,,,,1.6,4.64,,,,,,,,,,,,,,6.05,,,,,,1.4,,,6.11,,,2.7,2.86,,,,,3.44,,9.18,9.32,,5.66,,,,,,5.4,,3.1,,,,,2.17,,,,,,,3.0,,4.25,,,1.72,,,5.14,,,,,,4.83,,12.0,,,3.03,,,,,,,,5.15,,,,2.76,,6.71,,2.46,,4.98,,,,,15.0,,3.12,,2.88
2021-05-15,13.64,,3.08,,1.84,4.11,,3.42,,,,,7.2,,12.38,,,,,2.71,,0.84,1.1,,,,2.88,3.3,7.11,,,10.72,,,6.04,,,,1.6,4.64,,2.18,,,,,,,,,,,,6.04,,,1.63,4.6,,1.4,,,6.16,,,2.7,2.26,,,,,3.3,,9.19,7.39,,5.7,,10.1,,,,5.4,,2.69,,,,,2.2,,,,,,,3.0,,4.45,,,1.74,,,4.87,,,,,,5.06,,12.0,,,3.03,,,,,,,,5.13,,,,2.8,,6.89,,2.13,,4.92,,,,,,,3.12,,2.68
2021-05-16,,,3.08,,1.92,4.0,,3.3,,,,,7.2,,12.39,,,,,2.62,,0.84,1.2,,,,2.88,3.35,7.15,,,11.09,,,6.05,,,,,4.65,,2.15,,,,,,,,,,,,,,,1.65,,,1.4,,,6.2,,,2.64,2.03,,,,,3.34,,9.18,7.39,,5.59,,,,,,4.85,2.4,2.39,,,,,1.88,,,,,,,3.0,,,,,1.83,,,4.53,,,,,,5.72,,12.0,,,3.04,,,,,,,,4.92,,,,2.83,,6.63,,1.98,,4.91,,,,,,,3.07,,2.68
2021-05-17,12.12,,3.08,,1.96,3.62,,3.33,,,,,7.2,,12.4,,,,,2.62,,0.84,1.2,,,,,3.31,7.25,,,11.8,,,6.05,,,,1.6,4.65,,2.13,,,,,,,,,,,,,,,,,,1.4,,,6.17,,,,2.19,,,,,3.27,,9.19,7.69,,5.74,,,,,,5.18,2.4,2.25,,,,,1.93,,,,,,,3.0,,4.61,,,2.08,,,4.47,,,,,,5.15,,12.0,,,2.84,,,,,,,,4.82,,,,2.8,,6.26,,2.08,,4.81,,,,,,,3.07,,2.68
2021-05-18,,,3.06,,1.95,3.62,,3.37,,,,,7.36,,12.39,,,,,2.71,,0.84,1.2,,,,,3.31,7.23,,,11.64,,,6.13,,3.25,,1.6,4.64,,2.16,,,,,,,,,,,,6.05,,,,,,1.4,,,6.14,,,,2.26,,,,,3.29,,,7.96,,5.74,,,,,,5.07,,2.36,,,,,1.99,,,,,,,3.0,,4.6,,,2.16,,,3.92,,,,,,4.75,,12.0,,,2.83,,,,,,,,4.55,,,,2.8,,6.19,,2.51,,4.71,,,,,15.0,,3.07,,2.68
2021-05-19,,,2.76,,1.92,3.62,,3.32,,,,,7.4,,12.39,,,,,,,0.84,1.2,,,,2.87,3.29,7.23,,,11.06,,,6.45,,,,1.6,4.65,,,,,,,,,,,,,,6.05,,,,,,1.4,,,,1.0,,,2.41,,,,,3.29,,,7.96,,5.74,,10.0,,,,4.81,2.4,2.41,,,,,2.19,,,,,,,3.0,,4.6,,,2.15,,,3.09,,,,,,4.69,,12.0,,,2.84,,,,,,,,4.28,,,,2.8,,6.18,,2.65,,4.55,,,,,,,3.03,,2.68
2021-05-20,,,2.76,,1.92,3.62,,3.3,,,,,7.4,,12.4,,,,,2.71,,0.84,1.2,,,,,2.97,7.11,,,10.0,,,6.46,,2.97,,1.6,4.65,,2.19,,,,,,,,,,,,6.06,,,1.64,4.45,,1.4,,,6.14,1.0,,,2.41,,,,,3.31,,,7.62,,5.76,,,,,,4.8,2.4,2.41,,,,,2.21,,,,,,,3.0,,4.61,,,2.15,16.58,,3.49,,,,,,4.7,,12.0,,,2.84,,,,,,,,4.21,,,,2.8,,6.33,,2.88,,4.37,,,,,,,3.03,,2.68
2021-05-21,,,2.76,,2.23,3.62,,3.3,,,,,7.4,,12.41,,,,,,,0.84,1.2,,,,,2.75,7.34,,,9.58,,,6.47,,,,1.6,4.65,,2.22,,,,,,,,,,,,6.06,,,1.62,,,1.4,,,6.11,1.0,,,2.57,,,,,3.32,,,7.19,,6.31,,,,,,4.8,2.4,2.4,,,,,2.21,,,,,,,3.0,,,,,2.15,16.56,,4.01,,,,,,5.18,,12.0,,,2.84,,,,,,,,4.2,,,,2.8,,6.82,,2.99,,4.37,,,,,15.0,,3.02,,2.68
2021-05-22,12.12,,2.64,,2.35,3.58,,3.4,,,,,7.4,,12.41,,,,,2.71,,0.84,1.2,,,,,2.87,7.77,,,10.33,,,,,,,1.6,4.65,,,,,,,,,,,,,,6.06,,,1.7,,,1.35,,,6.07,1.0,,,3.35,,,,,3.58,,,7.79,,5.76,,,,,,4.66,2.4,2.84,,,,,2.21,,,,,,,2.73,,5.14,,,,16.37,,4.17,,,,,,5.47,,12.0,,,2.84,,,,,,,,4.2,,,,2.8,,7.11,,3.0,,4.44,,,,,,,3.08,,2.68
2021-05-23,12.12,,2.64,,2.35,3.09,,3.48,,,,,7.4,,12.4,,,,,2.94,,0.84,1.2,,,,,2.88,,,,12.01,,,,,,,,4.65,,2.2,,,,,,,,,,38.78,,6.06,,,1.68,4.4,,3.47,,,6.12,1.0,,,3.77,,,,,4.32,,7.68,8.05,,5.43,,9.02,,,,4.8,2.4,2.78,,,,,2.21,,,,,,,2.92,,4.0,,,,,,4.36,,,,,,5.42,,12.0,,,2.83,,,,,,,,4.22,,,,3.07,,7.15,,3.02,,4.48,,,,,,,3.08,,3.0
2021-05-24,,,2.85,,,3.04,,3.67,,,,,7.4,,12.41,,,,,3.62,,1.03,1.2,,,,,2.89,7.9,,,10.31,,,,,3.19,,,4.65,,2.19,,,,,,,,,,,,6.06,,,,,,1.4,,,6.2,1.0,,,3.83,,,,,4.1,,5.8,7.55,,5.2,,7.31,,,,5.21,2.4,2.66,,,,,2.58,,,,,,,2.4,,5.39,,,,16.73,,4.54,,,,,,4.98,,12.0,,,2.84,,,,,,,,3.84,,,,4.31,,7.33,,2.66,,4.67,,,,,,,3.31,,3.08
2021-05-25,11.08,,3.09,,3.22,3.04,,3.67,,,,,7.4,,12.39,,,,,3.53,,1.02,1.37,,,,2.92,2.87,7.85,,,10.25,,,,,,,1.6,4.64,,2.2,,,,,,,,,,,,6.05,,,1.68,,,,,,6.19,,,3.02,4.02,,,,,4.1,,5.81,7.55,,5.24,,,,,,5.29,,2.69,,,,,2.42,,,,,,,2.4,,,,,,,,4.38,,,,,,5.0,,12.0,,,2.83,,,,,,,,3.6,,,,4.06,,7.34,,2.45,,4.62,,,,,,,3.23,,3.61
2021-05-26,,,3.45,,3.35,2.99,,3.67,,,,,7.4,,12.39,,,,,2.99,,1.03,1.4,,,,2.92,2.88,7.5,,,10.25,,,,,3.19,,1.6,4.74,,2.19,,,,,,,,,,,,6.05,,,1.68,,,1.4,,,6.17,1.0,,,4.01,,,,,4.11,,,7.45,,5.25,,,,,,6.0,2.4,2.75,,,,,2.37,,,,,,,2.79,,5.69,,,,,,3.9,,,,,,5.24,,12.0,,,2.65,,,,,,,,3.6,,,,3.84,,7.12,,2.5,,4.41,,,,,,,3.12,,3.74
2021-05-27,,,3.45,,3.39,3.43,,4.02,,,,,7.4,,12.38,,,,,2.98,,1.1,1.4,,,,2.92,2.95,7.83,,,10.3,,,,,3.19,,1.6,4.74,,2.17,,,,,,,,,,,,6.05,,,,4.65,,1.4,,,6.11,,,3.01,4.06,,,,,4.12,,5.95,7.49,,4.9,,,,,,6.0,2.4,2.7,,,,,2.37,,,,,,,2.8,,6.05,,,,16.73,,3.2,,,,,,5.12,,12.0,,,2.63,,,,,,,,3.85,,,,3.85,,6.8,,2.51,,4.48,,,,,,,3.12,,3.74
2021-05-28,,,3.45,,3.4,3.52,,3.9,,,,,7.4,,12.38,,,,,2.99,,1.1,1.4,,,,2.91,2.95,7.92,,,10.78,,,,,3.19,,1.6,4.78,,2.16,,,,,,,,,,,,6.05,,,1.64,,,1.4,,,6.13,,,2.97,4.2,,,,,4.12,,6.04,7.82,,6.46,,,,,,6.0,2.4,2.65,,,,,2.39,,,,,,,2.8,,,,,,16.77,,2.88,,,,,,5.11,,12.0,,,2.63,,,,,,,,3.95,,,,4.13,,6.55,,2.51,,4.6,,,,,,,3.12,,3.74
2021-05-29,,,3.45,,3.38,3.52,,3.9,,,,,7.4,,12.38,,,,,2.99,,1.1,1.4,,,,2.94,2.95,7.86,,,10.79,,,,,,,1.6,5.32,,,,,,,,,,,,,,6.05,,,1.65,,,1.4,,,6.13,,1.0,2.97,4.33,,,,,4.1,,6.16,6.08,,6.73,,,,,,6.0,2.4,2.65,,,,,2.38,,,,,,,3.02,,6.15,,,,16.67,,2.81,,,,,,5.37,,12.0,,,2.63,,,,,,,,3.85,,,,4.24,,6.26,,2.34,,4.51,,,7.5,,,,3.12,,3.74
2021-05-30,11.08,,3.45,,3.38,3.52,,3.9,,,,,7.4,,13.38,,,,,2.9,,1.14,1.41,,,,,2.95,8.01,,,10.26,,,,,,,1.6,5.66,,,,,,,,,,,,,,6.05,,,1.64,4.65,,1.4,,,,,,,4.35,,,,,4.07,,6.25,6.08,,6.41,,7.21,,,,6.0,2.4,2.53,,,,,2.38,,,,,,,3.4,,6.33,,,,,,2.74,,,,,,5.75,,11.67,,,2.61,,,,,,,,3.89,,,,4.06,,6.09,,2.29,,4.61,,,,,,,3.11,,3.74
2021-05-31,,,3.52,,3.37,3.71,,3.97,,,,,7.4,,13.66,,,,,2.78,,1.2,1.6,,7.58,,,2.96,8.02,,,10.26,,,5.25,,,,1.6,5.66,,2.15,,,,,,,,,,,,6.05,,,1.68,4.65,,1.4,,,6.12,,,3.01,4.39,,,,,3.96,,6.25,6.08,,6.17,,,,,,6.0,2.4,2.23,,,,,2.37,,,,,,,3.4,,6.63,,,,,,2.76,,,,,,5.48,,11.64,,,2.62,,,,,,,,4.12,,,,4.03,,5.63,,2.04,,4.68,,,,,,,3.11,,3.74
2021-06-01,11.09,,3.88,,,3.7,,3.98,,,,,7.4,,13.66,,,,,2.57,,1.2,2.09,,7.55,,2.95,3.0,8.07,,,10.26,,,5.24,,,,1.6,5.63,,2.18,,,,,,,,,,,,6.05,,,1.68,,,1.4,,,6.13,,,3.01,4.38,,,,,3.8,,6.25,6.08,,5.72,,7.22,,,,6.0,2.4,2.12,,,,,2.37,,,,,,,3.4,,6.36,,,,16.28,,2.78,,,,,,5.55,,11.66,,,2.71,,,,,,,,4.15,,,,3.82,,5.6,,1.93,,4.67,,,7.4,,,,3.11,,3.74
2021-06-02,,,3.87,,3.48,3.7,,3.91,,,,,7.4,,13.59,,,,,3.0,,1.2,,,7.55,,2.94,3.17,7.69,,,10.22,,,4.0,,3.18,,1.6,5.63,,2.23,,,,,,,,,,,,6.04,,,1.68,4.65,,1.4,,,6.13,,,3.05,3.0,,,7.33,,3.73,,6.27,6.27,,5.96,,,,,,6.0,,2.02,,,,,2.37,,,,,,,3.37,,6.45,,,,16.26,,2.44,,,,,,5.43,,12.0,,,2.83,,,,,,,,4.18,,,,3.3,,5.59,,1.77,,4.37,,,7.39,,,,3.11,,3.95
2021-06-03,11.05,,3.88,,3.44,3.09,,3.89,,,,,7.4,,13.66,,,,,3.32,,1.2,2.06,,,,2.95,3.16,7.85,,,10.19,,,4.0,,3.18,,1.6,5.63,,2.31,,,,,,,,,,,,6.04,,,1.7,,,1.4,,,6.11,,,3.15,2.23,,,,,3.77,,6.2,7.65,,5.7,,,,,,5.12,,1.96,,,,,2.24,,,,,,,3.4,,6.44,,,,16.94,,2.43,,,,,,5.39,,12.0,,,2.83,,,,,,,,4.17,,,,3.23,,5.45,,1.77,,4.19,,,7.38,,,,3.06,,4.0
2021-06-04,,,3.53,,2.67,3.04,,3.89,,,,,8.4,,14.36,,,,,3.35,,1.2,1.8,,7.58,,2.92,3.42,7.84,,,10.74,,,3.6,,,,1.6,5.78,,2.2,,,,,,,,,,,,6.06,,,1.68,5.41,,1.4,,,,,,3.01,2.02,,,,,3.77,,6.27,7.22,,5.94,,,,,,4.6,2.4,1.92,,,,,2.04,,,,,,,3.32,,6.39,,,,,,2.79,,,,,,5.61,,12.0,,,2.85,,,,,,,,3.96,,,,3.44,,4.66,,1.91,,4.53,,,7.32,,,,3.04,,3.29
2021-06-05,11.05,,3.53,,2.66,3.04,,3.87,,,,,8.73,,14.4,,,,,3.63,,1.2,1.8,,7.53,,2.91,3.59,7.93,,,9.14,,,,,,,1.6,5.78,,2.2,,,,,,,,,,,,6.07,,,1.72,,,1.4,,,6.08,,,3.05,1.87,,,,,3.85,,5.09,6.52,,5.97,,,,,,4.6,2.4,1.77,,,,,2.1,,,,,,,2.6,,6.16,,,,,,3.56,,,,,,5.81,,12.0,,,2.83,,,,,,,,3.9,,,,2.72,,4.43,,1.82,,4.53,,,7.34,,,,3.03,,3.29
2021-06-06,,,3.53,,2.7,3.04,,3.82,,,,,8.8,,14.42,,,,,3.65,,1.3,1.8,,7.52,,2.95,3.73,7.89,,,9.02,,,,,,,1.39,5.77,,2.19,,,,,,,,,,,,6.04,,,1.72,,,1.4,,,6.09,,,3.08,1.81,,,,,3.87,,3.56,5.44,,5.9,,,,,,4.6,2.4,1.73,,,,,2.17,,,,,,,2.6,,,,,,,,3.54,,,,,,5.73,,12.0,,,1.87,,,,,,,,4.06,,,,3.0,,4.43,,1.63,,4.53,,,7.38,,,,3.03,,3.29
2021-06-07,,,3.54,,,2.91,,3.86,,,,,8.94,,14.4,,,,,3.63,,1.6,1.8,,7.56,,2.94,3.82,7.91,,,9.08,,,,,,,1.6,5.78,,2.18,,,,,,,,,,,,6.04,,,1.71,,,1.4,,,6.08,,,3.06,1.81,,,,,3.53,6.1,3.56,5.45,,5.43,,,,,,4.07,2.4,1.79,,,,,2.0,,,,,,,2.6,,5.8,,,,,,3.51,,,,,,5.62,,11.96,,,3.68,,,,,,,,3.95,,,,3.28,,4.65,,1.55,,4.53,,,,,,,3.06,,3.46
2021-06-08,11.09,,3.68,,,2.72,,3.79,,,,,9.2,,14.36,,,,,3.54,,1.6,1.8,,7.59,,2.96,3.81,7.92,,,9.07,,,,,,,1.31,5.94,,2.25,,,,,,,,,,,,6.07,,,1.72,5.28,,1.4,,,,,,3.05,1.79,,,7.11,,3.51,6.1,,5.43,,4.81,,,,,,4.0,2.4,1.85,,,,,2.0,,,,,,,2.6,,5.48,,,,,,3.47,,,,,,5.74,,11.6,,,2.84,,,,,,,,3.91,,,,3.44,,4.89,,1.56,,4.48,,,,,,,3.11,,3.72
2021-06-09,,,3.78,,2.77,2.72,,3.78,,,,,9.2,,14.36,,,,,3.53,8.53,1.6,1.8,,7.59,,6.96,3.81,7.9,,,9.06,,,3.6,,2.72,,1.0,6.1,,,,,,,,,,,,36.0,,6.07,,,1.73,,,1.4,,,,,,3.06,1.78,,,7.16,,3.51,6.1,3.81,5.44,,4.02,,,,,,3.64,2.4,1.72,,,,,1.99,,,,,,,2.6,,5.25,,,,16.66,,3.54,,,,,,5.85,,11.6,,,2.84,,,,,,,,3.91,,,,3.73,,4.99,,1.5,,4.46,,,7.41,,,,3.13,,3.72
2021-06-10,,,3.78,,2.76,2.72,,3.78,,,,,9.46,,14.49,,,,,3.52,8.54,1.6,1.8,,7.57,,2.97,3.83,7.89,,,9.06,,,3.6,,2.72,,1.0,6.11,,,,,,,,,,,,34.83,,6.07,,,1.73,,,,,,6.07,,,3.11,1.78,,,7.25,,3.49,,4.0,5.43,,4.02,,,,,,3.6,2.4,1.67,,,,,2.0,,,,,,,2.6,,5.1,,,,,,3.61,,,,,,5.62,,11.6,,,2.86,,,,,,,,3.89,,,,3.97,,4.83,,1.35,,4.39,,,,,,,3.14,,3.74
2021-06-11,11.08,,3.78,,2.77,2.72,,3.81,,,,,9.79,,14.45,,,,,3.67,8.57,1.66,1.8,,7.59,,,3.96,7.96,,,8.68,,,3.6,,2.71,,,6.14,,2.22,,,,,,,,,,32.07,,6.08,,,1.73,,,,,,6.09,,,3.07,1.85,,,7.7,,3.53,,3.47,5.43,,3.66,,,,,,3.6,2.4,1.67,,,,,2.01,,,,,,,2.6,,5.1,,,,16.63,,3.74,,,,,,5.7,,11.6,,,2.84,,,,,,,,3.91,,,,4.08,,4.73,,1.19,,4.3,,,7.36,,,,3.14,,3.88
2021-06-12,,,4.04,,2.78,3.03,,4.13,,,,,9.55,,14.37,,,,,3.85,8.56,1.7,1.8,,7.57,,2.97,4.56,7.51,,,7.86,,,3.6,,2.52,,,6.14,,,,,,,,,,,,30.11,,6.08,,,1.72,,,,,,6.08,,,3.05,1.85,,,,,3.76,,3.17,5.43,,3.64,,,,,,3.47,2.4,1.67,,,,,2.03,,,,,,,2.6,,5.13,,,,,,3.76,,,,,,5.92,,11.6,,,1.08,,,,,,3.0,,3.92,,,,4.23,,4.63,,1.11,,4.38,,,7.36,,,,3.14,,3.88
2021-06-13,11.06,,4.09,,2.76,2.87,,4.46,,,,,9.6,,,,,,,3.87,,1.7,1.8,,7.56,,2.97,4.75,7.84,,,7.85,,,,,2.66,,,6.19,,2.22,,,,,,,,,,30.0,,6.07,,,1.76,5.1,,1.4,,,6.08,,,3.05,1.84,,,,,3.81,,3.94,6.44,,4.85,,,,,,3.2,2.4,1.7,,,,,1.98,,,,,,,2.6,,5.12,,,,,,3.63,,,,,,6.51,,11.36,,,3.56,,,,,,3.0,,3.86,,,,4.23,,4.49,,0.99,,4.39,,,,,,,3.18,,4.12
2021-06-14,8.55,,4.24,,,2.72,,4.78,,,,,14.85,,,,,,,4.38,,1.59,1.8,,7.58,,3.03,4.81,8.06,,,7.96,,,3.6,,2.68,,1.6,5.78,,2.0,,,,,,,,,,30.0,,6.04,,,1.77,,,,,,,,,3.24,1.84,,,,,3.89,,,6.24,,5.04,,,,,,2.6,2.4,1.95,,,,,1.61,,,,,,,2.6,,,,,,16.95,,3.59,,,,,,6.42,,11.0,,,2.83,,,,,,3.01,,3.83,,,,3.35,,4.63,,1.12,,4.41,,,7.43,,,,,,4.14
